stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"acc_4_120_322","120","Ascensor nº2","Calle de Raimundo Fernandez Villaverde 67",40.446560000000000,-3.693010000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_395","120","Pº de la Castellana impares","Paseo de la Castellana 67",40.445920000000000,-3.691700000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_396","120","Pº de la Castellana pares","Paseo de la Castellana 110",40.445830000000000,-3.690730000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_397","120","Pº de la Castellana impares (Bulevar)","Paseo de la Castellana 69",40.446620000000000,-3.691530000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_398","120","Pº de la Castellana pares (Facturacion)","Paseo de la Castellana 100",40.444370000000000,-3.690940000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_399","120","Edificio acceso RENFE - Arcadas Nuevos Ministerios","Paseo de la Castellana 69",40.446570000000000,-3.692180000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_403","120","Edificio acceso RENFE - Raimundo Fernandez Villaverde","Paseo de la Castellana 67",40.444830000000000,-3.691750000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_404","120","Ascensor nº5","Paseo de la Castellana 69",40.446520000000000,-3.691550000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_405","120","Ascensor nº6","Paseo de la Castellana 100",40.444570000000000,-3.690910000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_406","120","Ascensor exterior RENFE - Arcadas","Calle de Raimundo Fernández Villaverde 67",40.446570000000000,-3.692100000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_603","120","Ascensor exterior RENFE - Arcadas","Calle de Raimundo Fernández Villaverde 67",40.446580000000000,-3.692500000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_605","120","Edificio acceso RENFE - Raimundo Fernandez Villaverde","Calle de Raimundo Fernández Villaverde 67",40.446240000000000,-3.693680000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_606","120","Ascensor exterior RENFE 1 - Raimundo Fernandez Villaverde","Calle de Raimundo Fernández Villaverde 67",40.446300000000000,-3.693680000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_607","120","Ascensor exterior RENFE 2 - Raimundo Fernandez Villaverde","Calle de Raimundo Fernández Villaverde 67",40.446190000000000,-3.693710000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_608","120","Ascensor exterior RENFE 1 - Raimundo Fernandez Villaverde","Paseo de la Castellana 67",40.445170000000000,-3.691990000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_120_609","120","Ascensor exterior RENFE 2 - Raimundo Fernandez Villaverde","Paseo de la Castellana 67",40.445050000000000,-3.692000000000000,,"http://www.crtm.es",2,"est_90_71",,0
"acc_4_122_323","122","General Rodrigo","Calle del General Rodrigo 17",40.445700000000000,-3.714010000000000,,"http://www.crtm.es",2,"est_4_122",,0
"acc_4_122_324","122","Reina Victoria impares - G. el Bueno","Avda de la Reina Victoria 55",40.445980000000000,-3.713210000000000,,"http://www.crtm.es",2,"est_4_122",,0
"acc_4_122_325","122","Ascensor","Avda de la Reina Victoria 55",40.445890000000000,-3.713660000000000,,"http://www.crtm.es",2,"est_4_122",,0
"acc_4_122_326","122","Los Vascos","Calle de la Reina Victoria 32",40.447070000000000,-3.710230000000000,,"http://www.crtm.es",2,"est_4_122",,0
"acc_4_122_327","122","Reina Victoria pares","Calle de la Reina Victoria 30",40.447170000000000,-3.709790000000000,,"http://www.crtm.es",2,"est_4_122",,0
"acc_4_123_328","123","Gregorio del Amo","Avda de Gregorio del Amo 8",40.446190000000000,-3.720030000000000,,"http://www.crtm.es",2,"est_4_123",,0
"acc_4_123_329","123","Juan XXIII","Avda de la Moncloa 15",40.446640000000000,-3.717870000000000,,"http://www.crtm.es",2,"est_4_123",,0
"acc_4_124_330","124","Facultades","Plaza de Ramón y Cajal 1",40.443590000000000,-3.726580000000000,,"http://www.crtm.es",2,"est_4_124",,0
"acc_4_124_331","124","Avda. Complutense","Plaza de Ramón y Cajal 1",40.443560000000000,-3.726970000000000,,"http://www.crtm.es",2,"est_4_124",,0
"acc_4_124_332","124","Ascensor","Plaza de Ramón y Cajal 1",40.443630000000000,-3.726870000000000,,"http://www.crtm.es",2,"est_4_124",,0
"acc_4_127_1052","127","Ascensor","Paseo de la Florida 2",40.420860000000000,-3.720370000000000,,"http://www.crtm.es",2,"est_90_18",,0
"acc_4_127_333","127","Correspondencia RENFE","Paseo del Rey 12",40.421410000000000,-3.718590000000000,,"http://www.crtm.es",2,"est_90_18",,0
"acc_4_127_334","127","Intercambiador","Paseo de la Florida 2",40.420930000000000,-3.720450000000000,,"http://www.crtm.es",2,"est_90_18",,0
"acc_4_127_336","127","Correspondencia RENFE","Paseo del Rey 14",40.421530000000000,-3.718730000000000,,"http://www.crtm.es",2,"est_90_18",,0
"acc_4_127_610","127","Arcadas","Custa de San Vicente 40",40.420550000000000,-3.719680000000000,,"http://www.crtm.es",2,"est_90_18",,0
"acc_4_127_612","127","Centro Comercial","Custa de San Vicente 40",40.420840000000000,-3.718920000000000,,"http://www.crtm.es",2,"est_90_18",,0
"acc_4_127_613","127","Ascensor","Gta de San Vicente 1",40.420810000000000,-3.720120000000000,,"http://www.crtm.es",2,"est_90_18",,0
"acc_4_127_614","127","Centro Comercial","Paseo de la Florida 5",40.421370000000000,-3.721040000000000,,"http://www.crtm.es",2,"est_90_18",,0
"acc_4_128_339","128","Plaza Santa Cristina","Plaza de Santa Cristina 2",40.414230000000000,-3.727280000000000,,"http://www.crtm.es",2,"est_4_128",,0
"acc_4_128_340","128","Caramuel","Calle de Caramuel 1",40.413680000000000,-3.727060000000000,,"http://www.crtm.es",2,"est_4_128",,0
"acc_4_129_341","129","Pza. Alto de Extremadura","Paseo de Extremadura 158",40.409920000000000,-3.739050000000000,,"http://www.crtm.es",2,"est_4_129",,0
"acc_4_129_342","129","Francisco Brizuela","Paseo de Extremadura 147",40.409700000000000,-3.738840000000000,,"http://www.crtm.es",2,"est_4_129",,0
"acc_4_13_44","13","Conde de Romanones","Plaza de Tirso de Molina 14",40.412390000000000,-3.705050000000000,,"http://www.crtm.es",2,"est_4_13",,0
"acc_4_13_45","13","Magdalena","Plaza de Tirso de Molina 20",40.412450000000000,-3.703730000000000,,"http://www.crtm.es",2,"est_4_13",,0
"acc_4_130_343","130","Cebreros","Calle de Cebreros 41",40.404770000000000,-3.745620000000000,,"http://www.crtm.es",2,"est_4_130",,0
"acc_4_130_344","130","Higueras","Calle de las Higueras 49",40.404860000000000,-3.745050000000000,,"http://www.crtm.es",2,"est_4_130",,0
"acc_4_130_345","130","Ascensor","Calle de Cebreros 41",40.404770000000000,-3.745530000000000,,"http://www.crtm.es",2,"est_4_130",,0
"acc_4_132_346","132","Avda. de Niza impares","Avda de Niza 59",40.432560000000000,-3.607900000000000,,"http://www.crtm.es",2,"est_4_132",,0
"acc_4_132_802","132","Avda. de Niza pares","Avda de Niza 59",40.432600000000000,-3.607470000000000,,"http://www.crtm.es",2,"est_4_132",,0
"acc_4_133_347","133","Pobladura del Valle pares","Calle de Pobladura del Valle 4",40.427490000000000,-3.616170000000000,,"http://www.crtm.es",2,"est_4_133",,0
"acc_4_133_348","133","Pobladura del Valle impares","Calle de Pobladura del Valle 27",40.427890000000000,-3.615680000000000,,"http://www.crtm.es",2,"est_4_133",,0
"acc_4_134_349","134","Amposta","Calle de Alberique 4",40.427650000000000,-3.622740000000000,,"http://www.crtm.es",2,"est_4_134",,0
"acc_4_134_350","134","Castillo de Uclés","Calle del Castillo de Uclés 11",40.427860000000000,-3.625810000000000,,"http://www.crtm.es",2,"est_4_134",,0
"acc_4_134_351","134","Zaratán","Calle de Zaratán 2",40.428420000000000,-3.625640000000000,,"http://www.crtm.es",2,"est_4_134",,0
"acc_4_135_352","135","Hermanos García Noblejas","Calle de Luis del Campo SN",40.429170000000000,-3.632030000000000,,"http://www.crtm.es",2,"est_4_135",,0
"acc_4_135_353","135","José Arcones Gil","Calle de José Arcones Gil 106",40.428210000000000,-3.634190000000000,,"http://www.crtm.es",2,"est_4_135",,0
"acc_4_136_354","136","Ascao","Calle de Ascao 29",40.430170000000000,-3.641150000000000,,"http://www.crtm.es",2,"est_4_136",,0
"acc_4_138_355","138","Martínez Villergas","Calle de Martínez Villergas 1",40.439210000000000,-3.651730000000000,,"http://www.crtm.es",2,"est_4_138",,0
"acc_4_138_356","138","Virgen del Romero","Plaza de la Virgen del Romero 1",40.438550000000000,-3.651640000000000,,"http://www.crtm.es",2,"est_4_138",,0
"acc_4_139_357","139","Avda. de Bruselas impares","Avda de Bruselas 57",40.439450000000000,-3.663070000000000,,"http://www.crtm.es",2,"est_4_139",,0
"acc_4_139_358","139","Avda. de Bruselas pares","Avda de Bruselas 56",40.439450000000000,-3.662880000000000,,"http://www.crtm.es",2,"est_4_139",,0
"acc_4_14_46","14","Amor de Dios","Calle del Amor de Dios 14",40.412300000000000,-3.698650000000000,,"http://www.crtm.es",2,"est_4_14",,0
"acc_4_14_47","14","Magdalena","Plaza de Antón Martín 1",40.412420000000000,-3.699580000000000,,"http://www.crtm.es",2,"est_4_14",,0
"acc_4_14_49","14","Atocha impares","Calle de Atocha 85",40.411520000000000,-3.697330000000000,,"http://www.crtm.es",2,"est_4_14",,0
"acc_4_14_50","14","Atocha pares","Calle de Atocha 76",40.411420000000000,-3.697420000000000,,"http://www.crtm.es",2,"est_4_14",,0
"acc_4_140_359","140","Avda. de América pares","Avda de América 32",40.439060000000000,-3.672030000000000,,"http://www.crtm.es",2,"est_4_140",,0
"acc_4_140_360","140","Avda. de América impares","Avda de América 37",40.439450000000000,-3.672190000000000,,"http://www.crtm.es",2,"est_4_140",,0
"acc_4_142_361","142","Miguel Angel","Calle de Miguel Ángel 33",40.437920000000000,-3.691380000000000,,"http://www.crtm.es",2,"est_4_142",,0
"acc_4_142_362","142","José Abascal","Calle de José Abascal 65",40.438230000000000,-3.691410000000000,,"http://www.crtm.es",2,"est_4_142",,0
"acc_4_142_363","142","Ascensor","Calle de José Abascal 58",40.437970000000000,-3.691670000000000,,"http://www.crtm.es",2,"est_4_142",,0
"acc_4_143_364","143","José Abascal - Alonso Cano","Calle de José Abascal 26",40.438280000000000,-3.698190000000000,,"http://www.crtm.es",2,"est_4_143",,0
"acc_4_143_365","143","José Abascal - Ponzano","Calle de José Abascal 20",40.438310000000000,-3.698880000000000,,"http://www.crtm.es",2,"est_4_143",,0
"acc_4_143_366","143","Ascensor","Calle de José Abascal 20",40.438300000000000,-3.699200000000000,,"http://www.crtm.es",2,"est_4_143",,0
"acc_4_145_367","145","Cea Bermúdez pares - Gaztambide","Calle de Cea Bermúdez 64",40.439220000000000,-3.714970000000000,,"http://www.crtm.es",2,"est_4_145",,0
"acc_4_145_368","145","Cea Bermúdez impares - Gaztambide","Calle de Cea Bermúdez 55",40.439000000000000,-3.714980000000000,,"http://www.crtm.es",2,"est_4_145",,0
"acc_4_145_369","145","Ascensor","Calle de Cea Bermúdez 51",40.438980000000000,-3.714260000000000,,"http://www.crtm.es",2,"est_4_145",,0
"acc_4_145_370","145","Cea Bermúdez pares - Guzmán el Bueno","Calle de Cea Bermúdez 50",40.439150000000000,-3.713060000000000,,"http://www.crtm.es",2,"est_4_145",,0
"acc_4_145_371","145","Cea Bermúdez impares - Guzmán el Bueno","Calle de Cea Bermúdez 43",40.438970000000000,-3.713020000000000,,"http://www.crtm.es",2,"est_4_145",,0
"acc_4_147_372","147","Moguer","Calle de Moguer 1",40.456630000000000,-3.712400000000000,,"http://www.crtm.es",2,"est_4_147",,0
"acc_4_147_373","147","Alejandro Rodríguez","Calle de Alejandro Rodríguez 39",40.456310000000000,-3.711930000000000,,"http://www.crtm.es",2,"est_4_147",,0
"acc_4_147_374","147","Pablo Iglesias impares - Francos Rodriguez","Avda de Pablo Iglesias 93",40.457170000000000,-3.711870000000000,,"http://www.crtm.es",2,"est_4_147",,0
"acc_4_147_375","147","Pablo Iglesias pares - Francos Rodriguez","Avda de Pablo Iglesias 96",40.457140000000000,-3.711620000000000,,"http://www.crtm.es",2,"est_4_147",,0
"acc_4_147_376","147","Ascensor","Avda de Pablo Iglesias 92",40.456550000000000,-3.711950000000000,,"http://www.crtm.es",2,"est_4_147",,0
"acc_4_148_377","148","San Restituto","Calle de San Restituto 72",40.465130000000000,-3.716750000000000,,"http://www.crtm.es",2,"est_4_148",,0
"acc_4_148_378","148","Ascensor","Calle de San Restituto 72",40.464990000000000,-3.716580000000000,,"http://www.crtm.es",2,"est_4_148",,0
"acc_4_148_379","148","Emerenciana Zurilla","Calle de San Restituto 58",40.464930000000000,-3.714980000000000,,"http://www.crtm.es",2,"est_4_148",,0
"acc_4_148_380","148","Armenteros","Calle de Arciniega 11",40.464460000000000,-3.714490000000000,,"http://www.crtm.es",2,"est_4_148",,0
"acc_4_149_381","149","Valderrodrigo - Valdesangil","Calle de Valderrodrigo 82",40.470120000000000,-3.717750000000000,,"http://www.crtm.es",2,"est_4_149",,0
"acc_4_149_382","149","Valderrodrigo","Calle de Valderrodrigo 82",40.469950000000000,-3.718090000000000,,"http://www.crtm.es",2,"est_4_149",,0
"acc_4_149_383","149","Ascensor","Calle de Valderrodrigo 55",40.470260000000000,-3.717880000000000,,"http://www.crtm.es",2,"est_4_149",,0
"acc_4_15_51","15","Atocha","Plaza del Emperador Carlos V 11",40.409000000000000,-3.692470000000000,,"http://www.crtm.es",2,"est_4_15",,0
"acc_4_15_52","15","Ministerio","Paseo de la Infanta Isabel 1",40.408410000000000,-3.690520000000000,,"http://www.crtm.es",2,"est_4_15",,0
"acc_4_150_384","150","Vereda de Ganapanes impares","Cmno de Ganapanes 35",40.476020000000000,-3.716110000000000,,"http://www.crtm.es",2,"est_4_150",,0
"acc_4_150_385","150","Vereda de Ganapanes pares","Cmno de Ganapanes SN",40.476070000000000,-3.715840000000000,,"http://www.crtm.es",2,"est_4_150",,0
"acc_4_150_386","150","Ascensor","Cmno de Ganapanes 35",40.475850000000000,-3.716130000000000,,"http://www.crtm.es",2,"est_4_150",,0
"acc_4_151_387","151","Islas Cíes","Calle de las Islas Cíes 23",40.480090000000000,-3.718350000000000,,"http://www.crtm.es",2,"est_4_151",,0
"acc_4_151_388","151","Ascensor","Calle de las Islas Cíes 21",40.480040000000000,-3.718340000000000,,"http://www.crtm.es",2,"est_4_151",,0
"acc_4_152_389","152","Ramón Gómez de la Serna","Calle de Ramón Gómez de la Serna 37",40.484620000000000,-3.723290000000000,,"http://www.crtm.es",2,"est_4_152",,0
"acc_4_152_390","152","Riscos de Polanco","Calle de Riscos de Polanco 5",40.485170000000000,-3.722890000000000,,"http://www.crtm.es",2,"est_4_152",,0
"acc_4_152_391","152","Ascensor","Calle de Riscos de Polanco 3",40.484980000000000,-3.722880000000000,,"http://www.crtm.es",2,"est_4_152",,0
"acc_4_154_392","154","Camino de Peñagrande","Calle de Gloria Fuertes 1",40.495190000000000,-3.725590000000000,,"http://www.crtm.es",2,"est_4_154",,0
"acc_4_154_394","154","Ascensor","Calle de Gloria Fuertes 1",40.495000000000000,-3.725560000000000,,"http://www.crtm.es",2,"est_4_154",,0
"acc_4_156_409","156","Príncipe de Vergara impares - Colombia","Calle del Príncipe de Vergara 263",40.456700000000000,-3.677170000000000,,"http://www.crtm.es",2,"est_4_156",,0
"acc_4_156_410","156","Príncipe de Vergara pares - Colombia","Calle del Príncipe de Vergara 260",40.456480000000000,-3.676920000000000,,"http://www.crtm.es",2,"est_4_156",,0
"acc_4_156_411","156","Príncipe de Vergara impares - Pza. Rep. Dominicana","Calle del Príncipe de Vergara 275",40.458110000000000,-3.677010000000000,,"http://www.crtm.es",2,"est_4_156",,0
"acc_4_156_412","156","Príncipe de Vergara pares - Pza. Rep. Dominicana","Calle del Príncipe de Vergara 268",40.457870000000000,-3.676690000000000,,"http://www.crtm.es",2,"est_4_156",,0
"acc_4_156_413","156","Ascensor","Calle de Colombia 5",40.457210000000000,-3.677230000000000,,"http://www.crtm.es",2,"est_4_156",,0
"acc_4_158_414","158","Avda. Capital de España-Madrid","Avda de la Capital de España Madrid 13",40.463430000000000,-3.616190000000000,,"http://www.crtm.es",2,"est_4_158",,0
"acc_4_158_415","158","Feria de Madrid pabellones impares","Avda del Partenón 5",40.464050000000000,-3.616810000000000,,"http://www.crtm.es",2,"est_4_158",,0
"acc_4_158_416","158","Feria de Madrid pabellones pares","Avda del Partenón 5",40.464080000000000,-3.615800000000000,,"http://www.crtm.es",2,"est_4_158",,0
"acc_4_158_417","158","Ascensor","Avda del Partenón 5",40.464190000000000,-3.615940000000000,,"http://www.crtm.es",2,"est_4_158",,0
"acc_4_159_418","159","Terminales 123","Avda de la Hispanidad 1",40.468240000000000,-3.570990000000000,,"http://www.crtm.es",2,"est_90_34",,0
"acc_4_159_419","159","Ascensor","Avda de la Hispanidad 1",40.468230000000000,-3.571140000000000,,"http://www.crtm.es",2,"est_90_34",,0
"acc_4_159_420","159","Ascensor","Avda de la Hispanidad 1",40.467910000000000,-3.571910000000000,,"http://www.crtm.es",2,"est_90_34",,0
"acc_4_16_53","16","Alfonso XII","Paseo de la Infanta Isabel 11",40.407540000000000,-3.689160000000000,,"http://www.crtm.es",2,"est_90_54",,0
"acc_4_16_54","16","Paseo Infanta Isabel","Paseo de la Infanta Isabel 15",40.407010000000000,-3.688180000000000,,"http://www.crtm.es",2,"est_90_54",,0
"acc_4_16_572","16","Ascensor","Paseo de la Infanta Isabel 11",40.407460000000000,-3.688990000000000,,"http://www.crtm.es",2,"est_90_54",,0
"acc_4_160_421","160","Avda. Logroño","Avda de Logroño 347",40.475760000000000,-3.582550000000000,,"http://www.crtm.es",2,"est_4_160",,0
"acc_4_160_422","160","Ascensor","Avda de Logroño 347",40.475800000000000,-3.582530000000000,,"http://www.crtm.es",2,"est_4_160",,0
"acc_4_161_423","161","Ginzo de Limia","Calle de Ginzo de Limia 47",40.483770000000000,-3.706900000000000,,"http://www.crtm.es",2,"est_4_161",,0
"acc_4_161_424","161","Cardenal Herrera Oria","Calle de Ginzo de Limia SN",40.485310000000000,-3.708470000000000,,"http://www.crtm.es",2,"est_4_161",,0
"acc_4_162_425","162","Ginzo de Limia impares","Calle de Ginzo de Limia 29",40.477970000000000,-3.704000000000000,,"http://www.crtm.es",2,"est_4_162",,0
"acc_4_162_426","162","Ginzo de Limia pares","Calle de Ginzo de Limia 36",40.478070000000000,-3.703540000000000,,"http://www.crtm.es",2,"est_4_162",,0
"acc_4_162_427","162","Melchor Fernández Almagro","Calle de Ginzo de Limia 11",40.476250000000000,-3.703320000000000,,"http://www.crtm.es",2,"est_4_162",,0
"acc_4_162_428","162","Ginzo de Limia pares","Calle de Ginzo de Limia 2",40.476320000000000,-3.702940000000000,,"http://www.crtm.es",2,"est_4_162",,0
"acc_4_163_429","163","Avda. Asturias impares","Avda de Asturias 33",40.469450000000000,-3.696100000000000,,"http://www.crtm.es",2,"est_4_163",,0
"acc_4_163_430","163","Avda. Asturias pares","Avda de Asturias 34",40.469720000000000,-3.695710000000000,,"http://www.crtm.es",2,"est_4_163",,0
"acc_4_165_431","165","Mateo Inurria","Calle de Mateo Inurria 58",40.467460000000000,-3.679290000000000,,"http://www.crtm.es",2,"est_4_165",,0
"acc_4_166_432","166","Avda. de Pío XII","Avda de Pío XII 4",40.462620000000000,-3.675960000000000,,"http://www.crtm.es",2,"est_4_166",,0
"acc_4_166_433","166","Avda. de Pío XII","Avda de Pío XII 16",40.465010000000000,-3.675520000000000,,"http://www.crtm.es",2,"est_4_166",,0
"acc_4_168_434","168","Plaza de Cataluña","Calle del Príncipe de Vergara 204",40.449430000000000,-3.677670000000000,,"http://www.crtm.es",2,"est_4_168",,0
"acc_4_168_435","168","Príncipe de Vergara","Calle de Príncipe de Vergara 246",40.452330000000000,-3.677250000000000,,"http://www.crtm.es",2,"est_4_168",,0
"acc_4_169_436","169","Príncipe de Vergara pares","Calle del Príncipe de Vergara 146",40.446260000000000,-3.678030000000000,,"http://www.crtm.es",2,"est_4_169",,0
"acc_4_169_437","169","Príncipe de Vergara impares","Calle del Príncipe de Vergara 157",40.446280000000000,-3.678340000000000,,"http://www.crtm.es",2,"est_4_169",,0
"acc_4_169_438","169","Príncipe de Vergara impares","Calle del Príncipe de Vergara 131",40.443130000000000,-3.678690000000000,,"http://www.crtm.es",2,"est_4_169",,0
"acc_4_169_439","169","Príncipe de Vergara pares","Calle del Príncipe de Vergara 128",40.443110000000000,-3.678390000000000,,"http://www.crtm.es",2,"est_4_169",,0
"acc_4_17_57","17","Menéndez Pelayo impares","Avda de Menéndez Pelayo 123",40.404430000000000,-3.680670000000000,,"http://www.crtm.es",2,"est_4_17",,0
"acc_4_17_58","17","Menéndez Pelayo pares","Avda de Menéndez Pelayo 44",40.404520000000000,-3.680910000000000,,"http://www.crtm.es",2,"est_4_17",,0
"acc_4_17_59","17","Gutenberg","Calle de Gutenberg 1",40.404890000000000,-3.681710000000000,,"http://www.crtm.es",2,"est_4_17",,0
"acc_4_173_440","173","Ibiza","Calle de Ibiza 7",40.418360000000000,-3.678030000000000,,"http://www.crtm.es",2,"est_4_173",,0
"acc_4_175_441","175","Camino de los Vinateros impares","Calle del Camino de los Vinateros 1",40.411210000000000,-3.660110000000000,,"http://www.crtm.es",2,"est_4_175",,0
"acc_4_175_442","175","Camino de los Vinateros pares","Calle del Camino de los Vinateros 12",40.410610000000000,-3.660170000000000,,"http://www.crtm.es",2,"est_4_175",,0
"acc_4_175_443","175","Estrella Polar","Calle de Sirio 24",40.411770000000000,-3.663420000000000,,"http://www.crtm.es",2,"est_4_175",,0
"acc_4_176_444","176","Vinateros impares","Calle del Camino de los Vinateros 75",40.409930000000000,-3.650130000000000,,"http://www.crtm.es",2,"est_4_176",,0
"acc_4_176_445","176","Corregidor José de Pasamonte","Calle del Camino de los Vinateros 104",40.409510000000000,-3.649900000000000,,"http://www.crtm.es",2,"est_4_176",,0
"acc_4_176_446","176","Vinateros pares","Calle del Camino de los Vinateros 59",40.410280000000000,-3.652700000000000,,"http://www.crtm.es",2,"est_4_176",,0
"acc_4_176_447","176","Arroyo Belincoso","Calle del Arroyo Belincoso 36",40.410050000000000,-3.652460000000000,,"http://www.crtm.es",2,"est_4_176",,0
"acc_4_177_448","177","Vinateros impares","Calle del Camino de los Vinateros 119",40.406980000000000,-3.644090000000000,,"http://www.crtm.es",2,"est_4_177",,0
"acc_4_177_449","177","Vinateros pares","Calle del Camino de los Vinateros 172",40.406690000000000,-3.644160000000000,,"http://www.crtm.es",2,"est_4_177",,0
"acc_4_177_450","177","Vinateros","Calle del Pico de los Artilleros 126",40.405380000000000,-3.641490000000000,,"http://www.crtm.es",2,"est_4_177",,0
"acc_4_177_451","177","Pico de Artilleros","Calle del Pico de los Artilleros 59",40.405050000000000,-3.641610000000000,,"http://www.crtm.es",2,"est_4_177",,0
"acc_4_178_452","178","Hacienda de Pavones impares","Calle de la Hacienda de Pavones 215",40.400840000000000,-3.635500000000000,,"http://www.crtm.es",2,"est_4_178",,0
"acc_4_178_453","178","Hacienda de Pavones pares","Calle de la Hacienda de Pavones 340",40.400660000000000,-3.635500000000000,,"http://www.crtm.es",2,"est_4_178",,0
"acc_4_178_803","178","Terminal Autobuses","Calle de la Hacienda de Pavones 342",40.400560000000000,-3.635160000000000,,"http://www.crtm.es",2,"est_4_178",,0
"acc_4_179_454","179","Bulevar Indalecio Prieto - Raya","Bulv de Indalecio Prieto 20 A",40.400980000000000,-3.621160000000000,,"http://www.crtm.es",2,"est_4_179",,0
"acc_4_179_455","179","Ascensor","Bulv de Indalecio Prieto 22",40.400800000000000,-3.621330000000000,,"http://www.crtm.es",2,"est_4_179",,0
"acc_4_179_456","179","Bulevar Indalecio Prieto - Los Pinilla","Bulv de Indalecio Prieto 33",40.399010000000000,-3.621990000000000,,"http://www.crtm.es",2,"est_4_179",,0
"acc_4_18_1050","18","Ascensor","Calle del Doctor Esquerdo 219",40.401570000000000,-3.674280000000000,,"http://www.crtm.es",2,"est_4_18",,0
"acc_4_18_60","18","Doctor Esquerdo pares","Calle del Doctor Esquerdo 184",40.401550000000000,-3.674790000000000,,"http://www.crtm.es",2,"est_4_18",,0
"acc_4_18_61","18","Doctor Esquerdo impares","Calle del Doctor Esquerdo 221",40.401470000000000,-3.674380000000000,,"http://www.crtm.es",2,"est_4_18",,0
"acc_4_18_62","18","Sánchez Barcaíztegui","Calle de Sánchez Barcaiztegui 1",40.402300000000000,-3.676150000000000,,"http://www.crtm.es",2,"est_4_18",,0
"acc_4_180_457","180","Pº Artilleros impares","Paseo de los Artilleros 35",40.404520000000000,-3.608890000000000,,"http://www.crtm.es",2,"est_4_180",,0
"acc_4_180_458","180","Pº Artilleros pares","Paseo de los Artilleros 14",40.404820000000000,-3.609170000000000,,"http://www.crtm.es",2,"est_4_180",,0
"acc_4_180_459","180","Ascensor","Paseo de los Artilleros 14",40.404330000000000,-3.609240000000000,,"http://www.crtm.es",2,"est_4_180",,0
"acc_4_181_460","181","San Cipriano pares","Calle de San Cipriano 44",40.403900000000000,-3.604830000000000,,"http://www.crtm.es",2,"est_4_181",,0
"acc_4_181_461","181","San Cipriano impares","Calle de San Cipriano 55",40.403990000000000,-3.601400000000000,,"http://www.crtm.es",2,"est_4_181",,0
"acc_4_181_462","181","Ascensor","Calle de San Cipriano 52",40.403850000000000,-3.603670000000000,,"http://www.crtm.es",2,"est_4_181",,0
"acc_4_182_463","182","Terminal de Autobuses","Calle de San Cipriano 85",40.401400000000000,-3.595880000000000,,"http://www.crtm.es",2,"est_4_182",,0
"acc_4_182_464","182","Terminal Autobús - RENFE","Calle de San Cipriano 85",40.401420000000000,-3.595830000000000,,"http://www.crtm.es",2,"est_4_182",,0
"acc_4_182_465","182","Ascensor no acceso independiente","Calle de San Cipriano 85",40.401330000000000,-3.595840000000000,,"http://www.crtm.es",2,"est_4_182",,0
"acc_4_183_467","183","Pº Ferrocarril","Paseo  Ferrocarril 9",40.367400000000000,-3.548410000000000,,"http://www.crtm.es",2,"est_4_183",,0
"acc_4_184_468","184","Wenceslao Garcia","Calle de Wenceslao García SN",40.328450000000000,-3.520350000000000,,"http://www.crtm.es",2,"est_4_184",,0
"acc_4_185_469","185","Ctra. Campo Real","Ctra de Campo Real 20",40.318840000000000,-3.477820000000000,,"http://www.crtm.es",2,"est_4_185",,0
"acc_4_186_470","186","Pº de la Estación","Paseo de la Estación 37",40.303530000000000,-3.447500000000000,,"http://www.crtm.es",2,"est_4_186",,0
"acc_4_187_471","187","Barrio Sta. Ana","Calle de la Fuente Chica 23",40.495090000000000,-3.693260000000000,,"http://www.crtm.es",2,"est_4_187",,0
"acc_4_188_472","188","Cdad. Sanitaria La Paz","Paseo de la Castellana 261",40.480230000000000,-3.685890000000000,,"http://www.crtm.es",2,"est_4_188",,0
"acc_4_188_473","188","San Modesto","Calle de San Modesto 10",40.483450000000000,-3.687110000000000,,"http://www.crtm.es",2,"est_4_188",,0
"acc_4_19_63","19","Albufera pares","Avda de la Albufera 12",40.397660000000000,-3.668150000000000,,"http://www.crtm.es",2,"est_4_19",,0
"acc_4_19_64","19","Albufera impares","Avda de la Albufera 9",40.397800000000000,-3.668080000000000,,"http://www.crtm.es",2,"est_4_19",,0
"acc_4_19_65","19","Peña Prieta","Avda de Peña Prieta 2",40.398510000000000,-3.668970000000000,,"http://www.crtm.es",2,"est_4_19",,0
